lhs_row_id,capacity_multiplier,popularity_source,w_rel,w_rec,w_gossip,audience_size,program_variant,policy,replicate,metric_mean_overload_excess,metric_mean_user_utility,metric_overflow_rate_slothall,metric_hall_utilization_variance,metric_n_skipped,metric_n_users
13,0.5663108878334779,cosine_only,0.6847116849394436,0.2447748369406085,0.07051347811994792,100,0,no_policy,1,0.7543859649122807,-0.0032889021307346412,0.975,0.044270031804657835,183,1600
13,0.5663108878334779,cosine_only,0.6847116849394436,0.2447748369406085,0.07051347811994792,100,0,cosine,1,0.7543859649122807,0.001093258625769522,1.0,0.03442084744023802,183,1600
13,0.5663108878334779,cosine_only,0.6847116849394436,0.2447748369406085,0.07051347811994792,100,0,capacity_aware,1,0.706140350877193,-0.00038116876647109165,1.0,0.022109366984713247,183,1600
13,0.5663108878334779,cosine_only,0.6847116849394436,0.2447748369406085,0.07051347811994792,100,0,no_policy,2,0.8289473684210527,0.002046948894421803,1.0,0.05499127936801066,172,1600
13,0.5663108878334779,cosine_only,0.6847116849394436,0.2447748369406085,0.07051347811994792,100,0,cosine,2,0.8245614035087719,0.007448728531744564,1.0,0.05853082999897404,172,1600
13,0.5663108878334779,cosine_only,0.6847116849394436,0.2447748369406085,0.07051347811994792,100,0,capacity_aware,2,0.75,0.006006754946574802,1.0,0.03683184569611162,172,1600
13,0.5663108878334779,cosine_only,0.6847116849394436,0.2447748369406085,0.07051347811994792,100,0,no_policy,3,0.837719298245614,-0.0023975652532681126,1.0,0.0641735918744229,167,1600
13,0.5663108878334779,cosine_only,0.6847116849394436,0.2447748369406085,0.07051347811994792,100,0,cosine,3,0.7982456140350876,0.0034473648264975055,1.0,0.053862726992920884,167,1600
13,0.5663108878334779,cosine_only,0.6847116849394436,0.2447748369406085,0.07051347811994792,100,0,capacity_aware,3,0.7543859649122805,0.00267722995391523,1.0,0.032471529701446594,167,1600
14,0.5178202147107547,cosine_only,0.5707947022568376,0.12085567093861324,0.3083496268045492,100,0,no_policy,1,0.8796296296296294,-0.0029971160250715913,1.0,0.05635573845450389,183,1600
14,0.5178202147107547,cosine_only,0.5707947022568376,0.12085567093861324,0.3083496268045492,100,0,cosine,1,0.8472222222222223,-0.0008435527657275088,1.0,0.05412665752171924,183,1600
14,0.5178202147107547,cosine_only,0.5707947022568376,0.12085567093861324,0.3083496268045492,100,0,capacity_aware,1,0.8240740740740741,-0.0023425918343127706,1.0,0.042981252857796054,183,1600
14,0.5178202147107547,cosine_only,0.5707947022568376,0.12085567093861324,0.3083496268045492,100,0,no_policy,2,0.9398148148148148,-0.0020804955963831164,1.0,0.06898719707361682,172,1600
14,0.5178202147107547,cosine_only,0.5707947022568376,0.12085567093861324,0.3083496268045492,100,0,cosine,2,0.9166666666666669,-7.097851943399291e-05,0.975,0.06915866483767717,172,1600
14,0.5178202147107547,cosine_only,0.5707947022568376,0.12085567093861324,0.3083496268045492,100,0,capacity_aware,2,0.8703703703703703,-0.0009926589790120487,1.0,0.04635345221764975,172,1600
14,0.5178202147107547,cosine_only,0.5707947022568376,0.12085567093861324,0.3083496268045492,100,0,no_policy,3,0.9907407407407408,-0.0018321186330285855,0.975,0.11385459533607682,167,1600
14,0.5178202147107547,cosine_only,0.5707947022568376,0.12085567093861324,0.3083496268045492,100,0,cosine,3,0.9537037037037036,-0.0006059825621196069,0.975,0.08401920438957476,167,1600
14,0.5178202147107547,cosine_only,0.5707947022568376,0.12085567093861324,0.3083496268045492,100,0,capacity_aware,3,0.8888888888888888,-0.0007958683991455473,1.0,0.0660150891632373,167,1600
15,0.8334621290519506,cosine_only,0.45910757404077296,0.1921612585153949,0.34873116744383215,100,0,no_policy,1,0.18452380952380953,-0.006196748258444132,0.7,0.020809712773998488,183,1600
15,0.8334621290519506,cosine_only,0.45910757404077296,0.1921612585153949,0.34873116744383215,100,0,cosine,1,0.22916666666666666,-0.00308716592095152,0.65,0.03009259259259259,183,1600
15,0.8334621290519506,cosine_only,0.45910757404077296,0.1921612585153949,0.34873116744383215,100,0,capacity_aware,1,0.1607142857142857,-0.004119411348146969,0.7,0.012164588057445198,183,1600
15,0.8334621290519506,cosine_only,0.45910757404077296,0.1921612585153949,0.34873116744383215,100,0,no_policy,2,0.2261904761904762,-0.005944263112178305,0.625,0.02510865457294029,172,1600
15,0.8334621290519506,cosine_only,0.45910757404077296,0.1921612585153949,0.34873116744383215,100,0,cosine,2,0.22916666666666666,-0.000952361007075524,0.675,0.027588813303099022,172,1600
15,0.8334621290519506,cosine_only,0.45910757404077296,0.1921612585153949,0.34873116744383215,100,0,capacity_aware,2,0.1994047619047619,-0.002916431183257373,0.725,0.016038359788359786,172,1600
15,0.8334621290519506,cosine_only,0.45910757404077296,0.1921612585153949,0.34873116744383215,100,0,no_policy,3,0.2827380952380953,-0.006257408329038299,0.65,0.05009920634920636,167,1600
15,0.8334621290519506,cosine_only,0.45910757404077296,0.1921612585153949,0.34873116744383215,100,0,cosine,3,0.3005952380952381,-0.0007579720784997335,0.575,0.0536422902494331,167,1600
15,0.8334621290519506,cosine_only,0.45910757404077296,0.1921612585153949,0.34873116744383215,100,0,capacity_aware,3,0.1994047619047619,-0.002182194438573788,0.65,0.01998299319727891,167,1600
16,1.093192853161011,cosine_only,0.5398721810075813,0.3756134759616675,0.08451434303075119,100,0,no_policy,1,0.0,-0.0028391039944108344,0.0,0.013418824229635043,183,1600
16,1.093192853161011,cosine_only,0.5398721810075813,0.3756134759616675,0.08451434303075119,100,0,cosine,1,0.0045045045045045045,0.0029045891451096395,0.025,0.01772042312582853,183,1600
16,1.093192853161011,cosine_only,0.5398721810075813,0.3756134759616675,0.08451434303075119,100,0,capacity_aware,1,0.0,0.0018447074158029863,0.0,0.007818629440251064,183,1600
16,1.093192853161011,cosine_only,0.5398721810075813,0.3756134759616675,0.08451434303075119,100,0,no_policy,2,0.0,-0.00397686077914841,0.0,0.01263425587749912,172,1600
16,1.093192853161011,cosine_only,0.5398721810075813,0.3756134759616675,0.08451434303075119,100,0,cosine,2,0.0022522522522522522,0.004141798502896563,0.025,0.014338662987311637,172,1600
16,1.093192853161011,cosine_only,0.5398721810075813,0.3756134759616675,0.08451434303075119,100,0,capacity_aware,2,0.0,0.004054111958903377,0.0,0.006141276411546683,172,1600
16,1.093192853161011,cosine_only,0.5398721810075813,0.3756134759616675,0.08451434303075119,100,0,no_policy,3,0.02702702702702703,-0.003893414876729366,0.025,0.020412304196087982,167,1600
16,1.093192853161011,cosine_only,0.5398721810075813,0.3756134759616675,0.08451434303075119,100,0,cosine,3,0.02027027027027027,0.004918487799950526,0.05,0.018139761383004625,167,1600
16,1.093192853161011,cosine_only,0.5398721810075813,0.3756134759616675,0.08451434303075119,100,0,capacity_aware,3,0.0022522522522522522,0.0037577165202674224,0.025,0.007385764142520901,167,1600
17,1.4087381826481025,cosine_only,0.3130276253535119,0.3569324863710438,0.3300398882754443,100,0,no_policy,1,0.0,-0.004084702680411283,0.0,0.006839956275720164,183,1600
17,1.4087381826481025,cosine_only,0.3130276253535119,0.3569324863710438,0.3300398882754443,100,0,cosine,1,0.0,0.004359558705764357,0.0,0.010336291152263373,183,1600
17,1.4087381826481025,cosine_only,0.3130276253535119,0.3569324863710438,0.3300398882754443,100,0,capacity_aware,1,0.0,0.004407083013502415,0.0,0.0055860982510288065,183,1600
17,1.4087381826481025,cosine_only,0.3130276253535119,0.3569324863710438,0.3300398882754443,100,0,no_policy,2,0.0,-0.0017564049424254335,0.0,0.00955664866255144,172,1600
17,1.4087381826481025,cosine_only,0.3130276253535119,0.3569324863710438,0.3300398882754443,100,0,cosine,2,0.0,0.005670433326449711,0.0,0.008905606995884774,172,1600
17,1.4087381826481025,cosine_only,0.3130276253535119,0.3569324863710438,0.3300398882754443,100,0,capacity_aware,2,0.0,0.005889860664319712,0.0,0.0053851594650205755,172,1600
17,1.4087381826481025,cosine_only,0.3130276253535119,0.3569324863710438,0.3300398882754443,100,0,no_policy,3,0.006944444444444444,-0.007123764250864042,0.025,0.017529899691358024,167,1600
17,1.4087381826481025,cosine_only,0.3130276253535119,0.3569324863710438,0.3300398882754443,100,0,cosine,3,0.0,0.0018748765659984202,0.0,0.011381172839506173,167,1600
17,1.4087381826481025,cosine_only,0.3130276253535119,0.3569324863710438,0.3300398882754443,100,0,capacity_aware,3,0.0,0.0010471037818933838,0.0,0.0059076003086419755,167,1600
18,0.7161069043192189,cosine_only,0.1382726779050717,0.6548914046334603,0.206835917461468,100,0,no_policy,1,0.38888888888888884,-0.006033845737329102,0.9,0.03025334362139918,183,1600
18,0.7161069043192189,cosine_only,0.1382726779050717,0.6548914046334603,0.206835917461468,100,0,cosine,1,0.45138888888888884,0.007766862044009031,0.85,0.05272633744855967,183,1600
18,0.7161069043192189,cosine_only,0.1382726779050717,0.6548914046334603,0.206835917461468,100,0,capacity_aware,1,0.3680555555555556,0.004077775117839338,0.975,0.014338991769547326,183,1600
18,0.7161069043192189,cosine_only,0.1382726779050717,0.6548914046334603,0.206835917461468,100,0,no_policy,2,0.4305555555555555,-0.009185633619199506,0.85,0.03031764403292182,172,1600
