lhs_row_id,capacity_multiplier,popularity_source,w_rel,w_rec,w_gossip,audience_size,program_variant,policy,replicate,audience_seed,phi_seed,cfg_seed,is_maximin_point,fallback_to_p0,gossip_level,status,metric_mean_overload_excess,metric_mean_user_utility,metric_overflow_rate_slothall,metric_hall_utilization_variance,metric_n_skipped,metric_n_users,n_parse_errors,llmagent_cost_usd,llmagent_calls,llmagent_total_time_s,llmranker_total_time_s,llmranker_calls_delta,llmranker_cache_hits_delta,llmranker_cost_delta_usd
13,0.6657772195836948,fame_only,0.6847116849394436,0.2447748369406085,0.07051347811994792,30,4,no_policy,1,13000039,13000056,1,True,False,moderate,ok,0.030892448512585814,0.826316188355333,0.15789473684210525,0.19434380032206122,49,480,3,0.12090125,480,682.4328180141165,0.0,0,0,0.0
13,0.6657772195836948,fame_only,0.6847116849394436,0.2447748369406085,0.07051347811994792,30,4,capacity_aware,1,13000039,13000056,1,True,False,moderate,ok,0.003432494279176199,0.8263452441320507,0.05263157894736842,0.07308076034446544,44,480,0,0.12732445,480,703.9746558741317,0.0,0,0,0.0
