lhs_row_id,capacity_multiplier,popularity_source,w_rel,w_rec,w_gossip,audience_size,program_variant,policy,replicate,audience_seed,phi_seed,cfg_seed,is_maximin_point,fallback_to_p0,swap_slot_a,swap_slot_b,swap_t1,swap_t2,metric_mean_overload_excess,metric_mean_user_utility,metric_overflow_rate_slothall,metric_hall_utilization_variance,metric_n_skipped,metric_n_users
1,1.1100046679050473,mixed,0.34577083010066767,0.47969005654680413,0.17453911335252825,60,5,no_policy,3,1000003,1000020,3,False,False,slot_11,slot_13,66c68e73-9691-4cde-9a70-4892045d610f,f465c4ed-8502-407e-aac9-1679137ac427,0.0021929824561403508,-0.005372566128911179,0.02631578947368421,0.026014414691700013,107,960
1,1.1100046679050473,mixed,0.34577083010066767,0.47969005654680413,0.17453911335252825,60,5,cosine,3,1000003,1000020,3,False,False,slot_11,slot_13,66c68e73-9691-4cde-9a70-4892045d610f,f465c4ed-8502-407e-aac9-1679137ac427,0.0,0.0035047249447719272,0.0,0.023417461783112756,107,960
1,1.1100046679050473,mixed,0.34577083010066767,0.47969005654680413,0.17453911335252825,60,5,capacity_aware,3,1000003,1000020,3,False,False,slot_11,slot_13,66c68e73-9691-4cde-9a70-4892045d610f,f465c4ed-8502-407e-aac9-1679137ac427,0.0,0.0026111760878848147,0.0,0.016165230327280188,107,960
2,2.846562030599816,fame_only,0.43752461081998345,0.1398362019676277,0.42263918721238886,60,3,no_policy,1,2000006,2000023,1,False,False,slot_02,slot_07,b94b9287-d881-49ed-ac9e-4d17365fda16,25030506-424b-454c-9eb3-bff4e812532a,0.0,-0.010645156608370598,0.0,0.002219358533791523,107,960
2,2.846562030599816,fame_only,0.43752461081998345,0.1398362019676277,0.42263918721238886,60,3,cosine,1,2000006,2000023,1,False,False,slot_02,slot_07,b94b9287-d881-49ed-ac9e-4d17365fda16,25030506-424b-454c-9eb3-bff4e812532a,0.0,-0.007859123130522979,0.0,0.002857045854441964,107,960
2,2.846562030599816,fame_only,0.43752461081998345,0.1398362019676277,0.42263918721238886,60,3,capacity_aware,1,2000006,2000023,1,False,False,slot_02,slot_07,b94b9287-d881-49ed-ac9e-4d17365fda16,25030506-424b-454c-9eb3-bff4e812532a,0.0,-0.008132732092053629,0.0,0.0024791570718342955,107,960
2,2.846562030599816,fame_only,0.43752461081998345,0.1398362019676277,0.42263918721238886,60,3,no_policy,2,2000006,2000023,2,False,False,slot_02,slot_07,b94b9287-d881-49ed-ac9e-4d17365fda16,25030506-424b-454c-9eb3-bff4e812532a,0.0,-0.004570874676937819,0.0,0.0023866530469251264,101,960
2,2.846562030599816,fame_only,0.43752461081998345,0.1398362019676277,0.42263918721238886,60,3,cosine,2,2000006,2000023,2,False,False,slot_02,slot_07,b94b9287-d881-49ed-ac9e-4d17365fda16,25030506-424b-454c-9eb3-bff4e812532a,0.0,-0.0014250526242297686,0.0,0.0037712611644485383,101,960
2,2.846562030599816,fame_only,0.43752461081998345,0.1398362019676277,0.42263918721238886,60,3,capacity_aware,2,2000006,2000023,2,False,False,slot_02,slot_07,b94b9287-d881-49ed-ac9e-4d17365fda16,25030506-424b-454c-9eb3-bff4e812532a,0.0,-0.001602980981382037,0.0,0.00296529524529312,101,960
2,2.846562030599816,fame_only,0.43752461081998345,0.1398362019676277,0.42263918721238886,60,3,no_policy,3,2000006,2000023,3,False,False,slot_02,slot_07,b94b9287-d881-49ed-ac9e-4d17365fda16,25030506-424b-454c-9eb3-bff4e812532a,0.0,-0.005411628796476483,0.0,0.005488490137496408,107,960
2,2.846562030599816,fame_only,0.43752461081998345,0.1398362019676277,0.42263918721238886,60,3,cosine,3,2000006,2000023,3,False,False,slot_02,slot_07,b94b9287-d881-49ed-ac9e-4d17365fda16,25030506-424b-454c-9eb3-bff4e812532a,0.0,-0.002835484909155639,0.0,0.0047179512917104585,107,960
2,2.846562030599816,fame_only,0.43752461081998345,0.1398362019676277,0.42263918721238886,60,3,capacity_aware,3,2000006,2000023,3,False,False,slot_02,slot_07,b94b9287-d881-49ed-ac9e-4d17365fda16,25030506-424b-454c-9eb3-bff4e812532a,0.0,-0.002539501386490883,0.0,0.0047829009262211515,107,960
3,0.534432544189839,cosine_only,0.5704121093160521,0.07080750430997948,0.35878038637396836,100,4,no_policy,1,3000009,3000026,1,False,False,slot_09,slot_10,a2863300-2056-4d7c-9252-9c87141a0b4e,3e6a0b14-ee4b-42bd-8000-baa5af997516,1.138888888888889,0.0002968029480689438,1.0,0.17012459990855047,183,1600
3,0.534432544189839,cosine_only,0.5704121093160521,0.07080750430997948,0.35878038637396836,100,4,cosine,1,3000009,3000026,1,False,False,slot_09,slot_10,a2863300-2056-4d7c-9252-9c87141a0b4e,3e6a0b14-ee4b-42bd-8000-baa5af997516,1.1342592592592595,0.0023173203078476947,1.0,0.1923296753543667,183,1600
3,0.534432544189839,cosine_only,0.5704121093160521,0.07080750430997948,0.35878038637396836,100,4,capacity_aware,1,3000009,3000026,1,False,False,slot_09,slot_10,a2863300-2056-4d7c-9252-9c87141a0b4e,3e6a0b14-ee4b-42bd-8000-baa5af997516,1.078703703703704,0.0010024517251440556,1.0,0.15580704160951075,183,1600
